txn_id,ts,customer_id,channel,amount_inr,beneficiary_id,beneficiary_added_ts
txn_004284,2026-07-09T00:48:21.379482+05:30,cust_0314,UPI,3580.45,ben_06757896,2025-11-23T23:59:59+05:30
txn_004285,2026-07-09T00:49:40.143361+05:30,cust_0304,RTGS,5113977.63,ben_96383097,2025-08-23T23:59:59+05:30
txn_004286,2026-07-09T01:06:14.616741+05:30,cust_0203,IMPS,91945.22,ben_46074299,2026-01-14T23:59:59+05:30
txn_004287,2026-07-09T01:07:14.873346+05:30,cust_0371,UPI,4679.82,ben_80937616,2025-10-11T23:59:59+05:30
txn_004288,2026-07-09T01:22:17.406179+05:30,cust_0439,NEFT,191880.54,ben_16217204,2025-05-23T23:59:59+05:30
txn_004289,2026-07-09T01:26:12.914381+05:30,cust_0141,UPI,2494.95,ben_97917763,2026-03-21T23:59:59+05:30
txn_004290,2026-07-09T01:37:55.295433+05:30,cust_0136,IMPS,190373.33,ben_94559067,2025-08-19T23:59:59+05:30
txn_004291,2026-07-09T02:13:41.285091+05:30,cust_0481,RTGS,9169741.75,ben_06989354,2025-12-06T23:59:59+05:30
txn_004292,2026-07-09T02:28:05.257958+05:30,cust_0134,UPI,558.16,ben_98088067,2025-08-14T23:59:59+05:30
txn_004293,2026-07-09T02:31:56.593691+05:30,cust_0470,UPI,3169.13,ben_89735189,2025-07-05T23:59:59+05:30
txn_004294,2026-07-09T02:53:33.719100+05:30,cust_0175,IMPS,133073.93,ben_07610870,2025-06-20T23:59:59+05:30
txn_004295,2026-07-09T02:55:39.013501+05:30,cust_0065,UPI,3160.73,ben_84868999,2025-11-14T23:59:59+05:30
txn_004296,2026-07-09T02:59:44.375057+05:30,cust_0061,UPI,1556.79,ben_61111028,2026-05-02T23:59:59+05:30
txn_004297,2026-07-09T03:10:34.538292+05:30,cust_0014,UPI,94.9,ben_08335090,2026-03-26T23:59:59+05:30
txn_004298,2026-07-09T03:11:17.327450+05:30,cust_0049,IMPS,167935.53,ben_63090015,2025-12-01T23:59:59+05:30
txn_004299,2026-07-09T03:14:52.275563+05:30,cust_0061,IMPS,133742.63,ben_67120072,2025-10-18T23:59:59+05:30
txn_004300,2026-07-09T03:34:29.830893+05:30,cust_0256,NEFT,865485.79,ben_20801929,2025-06-24T23:59:59+05:30
txn_004301,2026-07-09T04:03:36.339655+05:30,cust_0388,IMPS,145876.99,ben_96556192,2026-03-05T23:59:59+05:30
txn_004302,2026-07-09T04:04:24.135241+05:30,cust_0249,IMPS,17463.02,ben_14857260,2025-10-22T23:59:59+05:30
txn_004303,2026-07-09T04:05:41.786865+05:30,cust_0324,UPI,320.58,ben_58001873,2025-10-11T23:59:59+05:30
txn_004304,2026-07-09T04:14:23.338631+05:30,cust_0034,IMPS,89623.82,ben_09004047,2026-02-25T23:59:59+05:30
txn_004305,2026-07-09T04:16:12.082593+05:30,cust_0009,NEFT,819125.92,ben_78671815,2026-01-25T23:59:59+05:30
txn_004306,2026-07-09T04:18:49.891180+05:30,cust_0478,IMPS,59464.29,ben_90214441,2025-12-24T23:59:59+05:30
txn_004307,2026-07-09T04:21:00.295301+05:30,cust_0129,NEFT,945091.26,ben_94801864,2025-07-23T23:59:59+05:30
txn_004308,2026-07-09T04:25:00.382630+05:30,cust_0344,UPI,3616.77,ben_65276136,2025-08-06T23:59:59+05:30
txn_004309,2026-07-09T04:27:05.098496+05:30,cust_0224,UPI,924.86,ben_07941932,2025-07-30T23:59:59+05:30
txn_004310,2026-07-09T04:31:34.934742+05:30,cust_0457,IMPS,177171.13,ben_25492036,2025-06-01T23:59:59+05:30
txn_004311,2026-07-09T04:33:50.483881+05:30,cust_0117,IMPS,62126.67,ben_39102929,2025-06-15T23:59:59+05:30
txn_004312,2026-07-09T04:38:16.580722+05:30,cust_0044,RTGS,8723336.7,ben_49804253,2025-09-28T23:59:59+05:30
txn_004313,2026-07-09T04:41:34.105802+05:30,cust_0408,IMPS,198654.57,ben_44348529,2025-10-15T23:59:59+05:30
txn_004314,2026-07-09T04:55:26.345041+05:30,cust_0269,UPI,4224.33,ben_93781460,2026-03-24T23:59:59+05:30
txn_004315,2026-07-09T04:59:11.608884+05:30,cust_0144,UPI,146.19,ben_83972833,2025-07-27T23:59:59+05:30
txn_004316,2026-07-09T05:01:26.761857+05:30,cust_0049,IMPS,137721.4,ben_94463339,2026-04-11T23:59:59+05:30
txn_004317,2026-07-09T05:15:32.469696+05:30,cust_0292,UPI,4722.37,ben_12030252,2026-01-09T23:59:59+05:30
txn_004318,2026-07-09T05:29:32.443482+05:30,cust_0066,UPI,2444.13,ben_64083037,2025-11-23T23:59:59+05:30
txn_004319,2026-07-09T05:38:26.601204+05:30,cust_0470,UPI,2874.77,ben_03438300,2026-03-14T23:59:59+05:30
txn_004320,2026-07-09T05:55:01.990817+05:30,cust_0372,IMPS,133639.51,ben_74993598,2026-05-04T23:59:59+05:30
txn_004321,2026-07-09T06:10:30.516804+05:30,cust_0113,IMPS,32346.03,ben_01836472,2025-10-23T23:59:59+05:30
txn_004322,2026-07-09T06:14:08.613457+05:30,cust_0482,IMPS,98495.74,ben_50926000,2025-06-26T23:59:59+05:30
txn_004323,2026-07-09T06:27:32.878086+05:30,cust_0365,IMPS,86813.98,ben_53793221,2026-04-19T23:59:59+05:30
txn_004324,2026-07-09T06:27:33.117263+05:30,cust_0038,UPI,3546.89,ben_88081904,2026-05-11T23:59:59+05:30
txn_004325,2026-07-09T06:31:30.112417+05:30,cust_0480,IMPS,31019.4,ben_31796706,2026-02-12T23:59:59+05:30
txn_004326,2026-07-09T06:41:27.528304+05:30,cust_0105,IMPS,193670.61,ben_58062350,2026-02-18T23:59:59+05:30
txn_004327,2026-07-09T06:50:47.935845+05:30,cust_0160,UPI,4524.66,ben_10090605,2025-09-12T23:59:59+05:30
txn_004328,2026-07-09T07:07:48.558633+05:30,cust_0046,IMPS,144278.92,ben_88914444,2025-06-24T23:59:59+05:30
txn_004329,2026-07-09T07:18:29.007452+05:30,cust_0141,IMPS,18341.45,ben_97917763,2026-03-21T23:59:59+05:30
txn_004330,2026-07-09T07:32:44.110803+05:30,cust_0454,UPI,2050.67,ben_01828523,2025-12-03T23:59:59+05:30
txn_004331,2026-07-09T07:54:28.095712+05:30,cust_0075,IMPS,131946.21,ben_97543734,2026-04-14T23:59:59+05:30
txn_004332,2026-07-09T08:08:33.747574+05:30,cust_0081,IMPS,191778.54,ben_23089813,2025-05-09T23:59:59+05:30
txn_004333,2026-07-09T08:13:39.353623+05:30,cust_0088,IMPS,163802.42,ben_78718093,2025-10-01T23:59:59+05:30
txn_004334,2026-07-09T08:16:01.470743+05:30,cust_0399,IMPS,28731.4,ben_53989137,2026-01-25T23:59:59+05:30
txn_004335,2026-07-09T08:16:16.465986+05:30,cust_0120,UPI,316.27,ben_09355610,2025-12-24T23:59:59+05:30
txn_004336,2026-07-09T08:26:56.900935+05:30,cust_0065,UPI,670.6,ben_84868999,2025-11-14T23:59:59+05:30
txn_004337,2026-07-09T08:29:03.346187+05:30,cust_0480,UPI,2991.16,ben_86539276,2026-01-24T23:59:59+05:30
txn_004338,2026-07-09T08:30:34.632716+05:30,cust_0143,UPI,1847.77,ben_85179937,2025-11-09T23:59:59+05:30
txn_004339,2026-07-09T08:35:39.858907+05:30,cust_0162,IMPS,160914.79,ben_80236219,2026-04-10T23:59:59+05:30
txn_004340,2026-07-09T08:37:16.265089+05:30,cust_0234,UPI,61.66,ben_44946672,2025-08-04T23:59:59+05:30
txn_004341,2026-07-09T08:53:38.238116+05:30,cust_0281,IMPS,145588.5,ben_48208493,2026-01-26T23:59:59+05:30
txn_004342,2026-07-09T08:57:55.471738+05:30,cust_0084,UPI,4485.97,ben_00900436,2025-09-05T23:59:59+05:30
txn_004343,2026-07-09T09:22:57.236223+05:30,cust_0495,UPI,616.78,ben_67577991,2025-09-26T23:59:59+05:30
txn_004344,2026-07-09T09:39:05.173106+05:30,cust_0444,UPI,215.16,ben_24605164,2025-08-19T23:59:59+05:30
txn_004345,2026-07-09T09:49:39.547276+05:30,cust_0229,UPI,4587.98,ben_64986478,2025-06-25T23:59:59+05:30
txn_004346,2026-07-09T10:00:56.394238+05:30,cust_0103,RTGS,253354.24,ben_22050938,2025-06-10T23:59:59+05:30
txn_004347,2026-07-09T10:23:05.950683+05:30,cust_0332,IMPS,45966.1,ben_47625429,2025-10-01T23:59:59+05:30
txn_004348,2026-07-09T10:34:09.063057+05:30,cust_0030,UPI,2899.48,ben_43974292,2025-11-14T23:59:59+05:30
txn_004349,2026-07-09T10:48:01.859197+05:30,cust_0348,UPI,3543.94,ben_22061901,2025-07-26T23:59:59+05:30
txn_004350,2026-07-09T10:50:58.342724+05:30,cust_0462,UPI,4404.92,ben_11992551,2025-10-11T23:59:59+05:30
txn_004351,2026-07-09T10:55:41.670016+05:30,cust_0181,UPI,1797.04,ben_33943191,2025-07-26T23:59:59+05:30
txn_004352,2026-07-09T11:01:48.403836+05:30,cust_0130,IMPS,166020.86,ben_14961128,2025-08-19T23:59:59+05:30
txn_004353,2026-07-09T11:12:50.996911+05:30,cust_0253,IMPS,174087.9,ben_47106801,2025-06-19T23:59:59+05:30
txn_004354,2026-07-09T11:16:58.199523+05:30,cust_0473,UPI,3581.67,ben_19396061,2025-09-28T23:59:59+05:30
txn_004355,2026-07-09T11:23:06.970713+05:30,cust_0456,UPI,2183.98,ben_87296571,2025-06-07T23:59:59+05:30
txn_004356,2026-07-09T11:36:22.644596+05:30,cust_0150,UPI,4409.12,ben_85457056,2025-07-24T23:59:59+05:30
txn_004357,2026-07-09T12:22:00.976461+05:30,cust_0464,IMPS,188747.63,ben_42059868,2025-05-22T23:59:59+05:30
txn_004358,2026-07-09T12:38:52.351421+05:30,cust_0170,UPI,4214.1,ben_35365974,2026-01-18T23:59:59+05:30
txn_004359,2026-07-09T12:44:18.090498+05:30,cust_0240,UPI,3951.89,ben_41119738,2026-03-06T23:59:59+05:30
txn_004360,2026-07-09T12:58:53.385697+05:30,cust_0171,UPI,735.85,ben_33261454,2025-06-20T23:59:59+05:30
txn_004361,2026-07-09T12:58:55.903165+05:30,cust_0485,NEFT,684447.26,ben_48436868,2025-08-23T23:59:59+05:30
txn_004362,2026-07-09T13:02:25.963258+05:30,cust_0279,UPI,3071.36,ben_75403648,2026-03-02T23:59:59+05:30
txn_004363,2026-07-09T13:58:11.295433+05:30,cust_0175,UPI,3331.9,ben_92045735,2026-03-24T23:59:59+05:30
txn_004364,2026-07-09T14:18:21.127625+05:30,cust_0423,UPI,2240.61,ben_95326708,2025-05-08T23:59:59+05:30
txn_004365,2026-07-09T14:21:44.717869+05:30,cust_0096,UPI,2673.01,ben_96561308,2025-05-30T23:59:59+05:30
txn_004366,2026-07-09T14:24:55.361720+05:30,cust_0160,UPI,1917.78,ben_10090605,2025-09-12T23:59:59+05:30
txn_004367,2026-07-09T14:31:18.496702+05:30,cust_0073,UPI,4832.46,ben_97016934,2025-09-03T23:59:59+05:30
txn_004368,2026-07-09T14:34:45.647574+05:30,cust_0342,IMPS,125718.86,ben_41578097,2025-05-08T23:59:59+05:30
txn_004369,2026-07-09T14:46:27.296526+05:30,cust_0382,UPI,3012.36,ben_34388804,2025-10-07T23:59:59+05:30
txn_004370,2026-07-09T14:54:18.455411+05:30,cust_0254,RTGS,2669027.96,ben_26724469,2026-03-04T23:59:59+05:30
txn_004371,2026-07-09T14:58:34.192774+05:30,cust_0477,IMPS,178504.11,ben_64004748,2025-08-06T23:59:59+05:30
txn_004372,2026-07-09T15:01:42.430662+05:30,cust_0062,UPI,4849.68,ben_90326714,2025-10-01T23:59:59+05:30
txn_004373,2026-07-09T15:10:33.041620+05:30,cust_0170,NEFT,668697.61,ben_42125450,2025-11-26T23:59:59+05:30
txn_004374,2026-07-09T15:10:37.589780+05:30,cust_0446,UPI,3138.67,ben_93485403,2025-10-22T23:59:59+05:30
txn_004375,2026-07-09T15:17:08.230684+05:30,cust_0082,NEFT,804145.29,ben_16815724,2025-06-15T23:59:59+05:30
txn_004376,2026-07-09T15:46:28.223552+05:30,cust_0132,IMPS,94023.55,ben_46728799,2026-04-18T23:59:59+05:30
txn_004377,2026-07-09T15:47:45.518486+05:30,cust_0215,UPI,1279.25,ben_46488499,2025-05-22T23:59:59+05:30
txn_004378,2026-07-09T15:49:40.298091+05:30,cust_0258,IMPS,176760.4,ben_62962080,2026-03-20T23:59:59+05:30
txn_004379,2026-07-09T16:02:38.955703+05:30,cust_0468,UPI,4818.58,ben_95634318,2026-04-28T23:59:59+05:30
txn_004380,2026-07-09T16:24:39.261039+05:30,cust_0087,UPI,235.18,ben_25540263,2025-06-26T23:59:59+05:30
txn_004381,2026-07-09T16:31:53.238468+05:30,cust_0151,IMPS,49823.12,ben_09001635,2025-07-20T23:59:59+05:30
txn_004382,2026-07-09T17:12:46.550779+05:30,cust_0245,UPI,2068.33,ben_46706751,2025-11-23T23:59:59+05:30
txn_004383,2026-07-09T17:14:08.249180+05:30,cust_0334,IMPS,66724.1,ben_79301481,2025-11-20T23:59:59+05:30
txn_004384,2026-07-09T17:25:16.705956+05:30,cust_0385,UPI,2888.26,ben_30409346,2025-08-29T23:59:59+05:30
txn_004385,2026-07-09T17:31:37.386978+05:30,cust_0017,UPI,1516.16,ben_57865436,2025-10-27T23:59:59+05:30
txn_004386,2026-07-09T17:36:24.326135+05:30,cust_0238,NEFT,617601.11,ben_47243586,2025-06-18T23:59:59+05:30
txn_004387,2026-07-09T17:37:13.441642+05:30,cust_0213,UPI,4644.23,ben_18915673,2025-05-29T23:59:59+05:30
txn_004388,2026-07-09T17:38:25.484556+05:30,cust_0370,UPI,2434.06,ben_37650167,2026-03-16T23:59:59+05:30
txn_004389,2026-07-09T17:40:10.095160+05:30,cust_0018,NEFT,134963.51,ben_57327599,2026-03-21T23:59:59+05:30
txn_004390,2026-07-09T17:46:31.758295+05:30,cust_0073,UPI,52.7,ben_33016234,2025-06-01T23:59:59+05:30
txn_004391,2026-07-09T17:50:08.306831+05:30,cust_0480,NEFT,10744.78,ben_24872385,2026-01-12T23:59:59+05:30
txn_004392,2026-07-09T18:08:12.652661+05:30,cust_0490,UPI,4872.64,ben_55510051,2026-02-02T23:59:59+05:30
txn_004393,2026-07-09T18:11:32.542428+05:30,cust_0161,UPI,2767.17,ben_99642603,2026-04-07T23:59:59+05:30
txn_004394,2026-07-09T18:24:39.532620+05:30,cust_0121,NEFT,350927.79,ben_06159273,2025-08-22T23:59:59+05:30
txn_004395,2026-07-09T18:29:07.212784+05:30,cust_0315,UPI,2732.81,ben_87993844,2026-01-22T23:59:59+05:30
txn_004396,2026-07-09T18:34:12.907181+05:30,cust_0289,IMPS,53600.6,ben_19604722,2026-03-19T23:59:59+05:30
txn_004397,2026-07-09T18:47:13.891504+05:30,cust_0157,UPI,4829.43,ben_03100649,2025-05-25T23:59:59+05:30
txn_004398,2026-07-09T19:14:03.711265+05:30,cust_0315,UPI,4519.45,ben_50570521,2026-01-06T23:59:59+05:30
txn_004399,2026-07-09T19:38:03.993010+05:30,cust_0443,IMPS,81718.98,ben_79903597,2026-01-07T23:59:59+05:30
txn_004400,2026-07-09T19:41:31.121560+05:30,cust_0040,UPI,137.85,ben_76816995,2026-03-02T23:59:59+05:30
txn_004401,2026-07-09T19:50:57.226193+05:30,cust_0212,IMPS,109966.6,ben_78828152,2025-10-04T23:59:59+05:30
txn_004402,2026-07-09T19:53:12.468457+05:30,cust_0309,UPI,4532.21,ben_20319777,2026-01-22T23:59:59+05:30
txn_004403,2026-07-09T20:01:39.467006+05:30,cust_0142,UPI,825.76,ben_24935340,2025-09-20T23:59:59+05:30
txn_004404,2026-07-09T20:06:06.387615+05:30,cust_0006,UPI,3447.78,ben_53986289,2026-04-14T23:59:59+05:30
txn_004405,2026-07-09T20:11:41.544263+05:30,cust_0057,UPI,3660.2,ben_80898126,2025-06-11T23:59:59+05:30
txn_004406,2026-07-09T20:12:24.200392+05:30,cust_0088,UPI,383.19,ben_39137326,2026-04-07T23:59:59+05:30
txn_004407,2026-07-09T20:17:54.797708+05:30,cust_0231,UPI,2489.86,ben_39865462,2025-07-13T23:59:59+05:30
txn_004408,2026-07-09T20:18:21.418572+05:30,cust_0199,UPI,4807.93,ben_83180036,2025-06-10T23:59:59+05:30
txn_004409,2026-07-09T20:24:59.138492+05:30,cust_0108,UPI,2749.82,ben_30349189,2025-05-22T23:59:59+05:30
txn_004410,2026-07-09T20:40:23.991945+05:30,cust_0453,UPI,1197.84,ben_85483309,2025-10-23T23:59:59+05:30
txn_004411,2026-07-09T20:45:48.132346+05:30,cust_0414,NEFT,737134.52,ben_58153988,2025-05-13T23:59:59+05:30
txn_004412,2026-07-09T20:54:11.286738+05:30,cust_0126,UPI,822.47,ben_10797714,2025-05-12T23:59:59+05:30
txn_004413,2026-07-09T20:54:17.897201+05:30,cust_0073,UPI,4429.66,ben_29291320,2025-05-23T23:59:59+05:30
txn_004414,2026-07-09T20:57:37.178821+05:30,cust_0453,UPI,2083.67,ben_58723836,2026-02-20T23:59:59+05:30
txn_004415,2026-07-09T21:18:57.964563+05:30,cust_0008,UPI,4195.78,ben_80512080,2025-06-09T23:59:59+05:30
txn_004416,2026-07-09T21:21:05.661439+05:30,cust_0417,RTGS,7299054.9,ben_09659845,2025-11-26T23:59:59+05:30
txn_004417,2026-07-09T21:35:27.186419+05:30,cust_0063,UPI,1698.19,ben_45337220,2025-08-28T23:59:59+05:30
txn_004418,2026-07-09T21:37:14.784385+05:30,cust_0330,UPI,861.08,ben_35434685,2026-01-21T23:59:59+05:30
txn_004419,2026-07-09T21:46:29.271790+05:30,cust_0018,NEFT,774412.68,ben_62703692,2026-05-04T23:59:59+05:30
txn_004420,2026-07-09T21:53:09.450323+05:30,cust_0154,IMPS,101896.95,ben_48352680,2025-12-27T23:59:59+05:30
txn_004421,2026-07-09T22:00:57.030642+05:30,cust_0500,UPI,364.84,ben_36999528,2026-02-13T23:59:59+05:30
txn_004422,2026-07-09T22:13:45.208715+05:30,cust_0014,UPI,4444.69,ben_66248132,2025-11-10T23:59:59+05:30
txn_004423,2026-07-09T22:14:46.058776+05:30,cust_0066,UPI,3248.53,ben_86084907,2025-08-26T23:59:59+05:30
txn_004424,2026-07-09T22:14:50.504239+05:30,cust_0271,UPI,4950.09,ben_06773067,2025-05-10T23:59:59+05:30
txn_004425,2026-07-09T22:17:35.959958+05:30,cust_0402,NEFT,171875.84,ben_69645359,2026-04-19T23:59:59+05:30
txn_004426,2026-07-09T22:20:36.872944+05:30,cust_0413,IMPS,189610.19,ben_13186604,2025-07-04T23:59:59+05:30
txn_004427,2026-07-09T22:28:56.991929+05:30,cust_0451,UPI,2655.01,ben_28798728,2026-01-07T23:59:59+05:30
txn_004428,2026-07-09T22:29:19.758514+05:30,cust_0332,UPI,3329.51,ben_17299403,2025-07-16T23:59:59+05:30
txn_004429,2026-07-09T22:34:49.519786+05:30,cust_0270,IMPS,75917.62,ben_18589900,2025-10-26T23:59:59+05:30
txn_004430,2026-07-09T22:36:14.541796+05:30,cust_0404,UPI,1211.81,ben_67449234,2025-08-25T23:59:59+05:30
txn_004431,2026-07-09T22:38:47.812366+05:30,cust_0346,UPI,1216.56,ben_74906279,2025-05-27T23:59:59+05:30
txn_004432,2026-07-09T22:44:52.293853+05:30,cust_0321,UPI,2275.14,ben_13768367,2025-06-24T23:59:59+05:30
txn_004433,2026-07-09T22:49:10.427272+05:30,cust_0297,UPI,2270.02,ben_67333297,2025-06-03T23:59:59+05:30
txn_004434,2026-07-09T22:55:03.366650+05:30,cust_0091,UPI,4762.47,ben_60030835,2025-11-10T23:59:59+05:30
txn_004435,2026-07-09T22:59:01.335191+05:30,cust_0224,NEFT,240821.72,ben_45381097,2025-06-12T23:59:59+05:30
txn_004436,2026-07-09T23:03:44.731666+05:30,cust_0304,NEFT,822007.5,ben_96383097,2025-08-23T23:59:59+05:30
txn_004437,2026-07-09T23:22:18.010583+05:30,cust_0392,IMPS,51724.2,ben_60757898,2026-02-26T23:59:59+05:30
txn_004438,2026-07-09T23:33:07.662679+05:30,cust_0322,UPI,4667.58,ben_49003850,2025-08-02T23:59:59+05:30
txn_004439,2026-07-10T00:12:58.915700+05:30,cust_0180,IMPS,194848.14,ben_92276075,2025-08-12T23:59:59+05:30
txn_004440,2026-07-10T00:14:38.174775+05:30,cust_0125,RTGS,8893802.4,ben_66215918,2025-10-10T23:59:59+05:30
txn_004441,2026-07-10T00:37:36.022682+05:30,cust_0307,NEFT,569787.83,ben_79797245,2025-08-25T23:59:59+05:30
txn_004442,2026-07-10T00:44:13.930834+05:30,cust_0364,RTGS,5532503.95,ben_99716596,2025-05-25T23:59:59+05:30
txn_004443,2026-07-10T00:47:16.092227+05:30,cust_0468,NEFT,400947.69,ben_77303167,2025-07-19T23:59:59+05:30
txn_004444,2026-07-10T00:54:57.262160+05:30,cust_0406,UPI,164.82,ben_10127896,2026-01-14T23:59:59+05:30
txn_004445,2026-07-10T00:57:41.849260+05:30,cust_0029,IMPS,92557.65,ben_06157276,2025-10-15T23:59:59+05:30
txn_004446,2026-07-10T01:15:02.912598+05:30,cust_0316,UPI,2195.78,ben_45684467,2025-07-27T23:59:59+05:30
txn_004447,2026-07-10T01:27:57.774649+05:30,cust_0167,UPI,3987.88,ben_50494440,2025-06-28T23:59:59+05:30
txn_004448,2026-07-10T01:33:30.368889+05:30,cust_0495,RTGS,1285584.54,ben_13798304,2025-09-28T23:59:59+05:30
txn_004449,2026-07-10T01:40:56.556055+05:30,cust_0256,UPI,1310.8,ben_04489093,2025-10-31T23:59:59+05:30
txn_004450,2026-07-10T02:32:35.631144+05:30,cust_0487,NEFT,47087.07,ben_29559997,2026-02-12T23:59:59+05:30
txn_004451,2026-07-10T02:59:09.202431+05:30,cust_0192,IMPS,61998.91,ben_18780358,2025-05-24T23:59:59+05:30
txn_004452,2026-07-10T03:13:10.629092+05:30,cust_0326,UPI,3225.26,ben_11420667,2026-03-20T23:59:59+05:30
txn_004453,2026-07-10T03:23:17.127960+05:30,cust_0389,UPI,1872.0,ben_88740223,2025-10-03T23:59:59+05:30
txn_004454,2026-07-10T03:38:22.797110+05:30,cust_0205,UPI,3501.83,ben_98816498,2025-12-05T23:59:59+05:30
txn_004455,2026-07-10T03:43:27.307125+05:30,cust_0237,IMPS,114727.42,ben_27634601,2025-12-04T23:59:59+05:30
txn_004456,2026-07-10T03:44:06.082051+05:30,cust_0195,UPI,2262.77,ben_26632956,2026-05-11T23:59:59+05:30
txn_004457,2026-07-10T04:06:59.114766+05:30,cust_0037,UPI,4815.82,ben_42786561,2026-05-02T23:59:59+05:30
txn_004458,2026-07-10T04:08:30.092053+05:30,cust_0397,UPI,1273.82,ben_07968590,2026-03-12T23:59:59+05:30
txn_004459,2026-07-10T04:10:42.855644+05:30,cust_0225,NEFT,569596.08,ben_63225174,2025-09-24T23:59:59+05:30
txn_004460,2026-07-10T04:27:32.226831+05:30,cust_0160,UPI,2560.65,ben_55032501,2025-05-16T23:59:59+05:30
txn_004461,2026-07-10T04:28:25.861368+05:30,cust_0399,RTGS,9588420.93,ben_51186156,2025-09-06T23:59:59+05:30
txn_004462,2026-07-10T04:31:20.674197+05:30,cust_0484,UPI,1299.13,ben_93683599,2025-08-22T23:59:59+05:30
txn_004463,2026-07-10T04:34:15.134439+05:30,cust_0081,UPI,2810.69,ben_36468719,2026-02-26T23:59:59+05:30
txn_004464,2026-07-10T04:35:07.511058+05:30,cust_0340,UPI,3546.0,ben_66890417,2026-03-09T23:59:59+05:30
txn_004465,2026-07-10T04:52:02.038513+05:30,cust_0253,UPI,2420.57,ben_69801426,2026-02-26T23:59:59+05:30
txn_004466,2026-07-10T05:12:01.125825+05:30,cust_0015,IMPS,63088.89,ben_55021306,2025-08-18T23:59:59+05:30
txn_004467,2026-07-10T05:20:29.685913+05:30,cust_0328,UPI,2900.05,ben_66342095,2025-08-11T23:59:59+05:30
txn_004468,2026-07-10T05:23:09.279879+05:30,cust_0148,UPI,1764.82,ben_99626970,2026-05-01T23:59:59+05:30
txn_004469,2026-07-10T05:47:40.722282+05:30,cust_0448,IMPS,75504.65,ben_93446060,2025-08-26T23:59:59+05:30
txn_004470,2026-07-10T05:51:20.018506+05:30,cust_0431,UPI,4596.02,ben_85641354,2026-04-02T23:59:59+05:30
txn_004471,2026-07-10T05:52:18.788083+05:30,cust_0119,IMPS,51818.41,ben_66538027,2025-08-14T23:59:59+05:30
txn_004472,2026-07-10T06:40:58.921432+05:30,cust_0327,UPI,3857.99,ben_39222056,2025-05-22T23:59:59+05:30
txn_004473,2026-07-10T06:49:54.231148+05:30,cust_0089,IMPS,115263.23,ben_80365774,2025-09-21T23:59:59+05:30
txn_004474,2026-07-10T07:02:34.545846+05:30,cust_0175,IMPS,122279.59,ben_32366185,2025-08-13T23:59:59+05:30
txn_004475,2026-07-10T07:04:24.903861+05:30,cust_0066,IMPS,66401.66,ben_37440394,2025-07-03T23:59:59+05:30
txn_004476,2026-07-10T07:04:49.648581+05:30,cust_0264,NEFT,770584.59,ben_91019335,2026-02-18T23:59:59+05:30
txn_004477,2026-07-10T07:09:59.335411+05:30,cust_0438,UPI,472.69,ben_33540112,2025-10-30T23:59:59+05:30
txn_004478,2026-07-10T07:11:02.582825+05:30,cust_0479,RTGS,7208733.34,ben_66536197,2025-12-06T23:59:59+05:30
txn_004479,2026-07-10T07:14:18.112608+05:30,cust_0187,UPI,1299.42,ben_34742463,2026-02-03T23:59:59+05:30
txn_004480,2026-07-10T07:14:23.164060+05:30,cust_0391,UPI,4338.73,ben_68969870,2025-10-09T23:59:59+05:30
txn_004481,2026-07-10T07:29:00.341597+05:30,cust_0365,IMPS,103509.12,ben_16260080,2025-11-18T23:59:59+05:30
txn_004482,2026-07-10T07:29:17.114314+05:30,cust_0244,IMPS,23146.12,ben_57800244,2025-11-07T23:59:59+05:30
txn_004483,2026-07-10T07:57:22.046529+05:30,cust_0320,IMPS,76089.18,ben_02650996,2025-06-11T23:59:59+05:30
txn_004484,2026-07-10T08:04:31.174046+05:30,cust_0241,UPI,2095.92,ben_12301604,2025-10-18T23:59:59+05:30
txn_004485,2026-07-10T08:18:20.535144+05:30,cust_0184,NEFT,393955.75,ben_94640882,2026-03-25T23:59:59+05:30
txn_004486,2026-07-10T08:22:07.785439+05:30,cust_0489,UPI,2562.47,ben_88312736,2025-12-17T23:59:59+05:30
txn_004487,2026-07-10T08:37:17.457205+05:30,cust_0439,NEFT,545060.68,ben_87647709,2025-11-05T23:59:59+05:30
txn_004488,2026-07-10T08:37:58.063732+05:30,cust_0160,UPI,999.66,ben_10090605,2025-09-12T23:59:59+05:30
txn_004489,2026-07-10T08:42:50.560954+05:30,cust_0291,IMPS,163071.29,ben_02816409,2026-04-21T23:59:59+05:30
txn_004490,2026-07-10T08:42:52.169986+05:30,cust_0292,UPI,4589.58,ben_12030252,2026-01-09T23:59:59+05:30
txn_004491,2026-07-10T08:54:29.083515+05:30,cust_0259,IMPS,17487.52,ben_19226713,2025-06-04T23:59:59+05:30
txn_004492,2026-07-10T09:01:29.528545+05:30,cust_0246,IMPS,113499.04,ben_00416910,2026-04-20T23:59:59+05:30
txn_004493,2026-07-10T09:09:50.736230+05:30,cust_0347,IMPS,83434.88,ben_16782153,2026-01-11T23:59:59+05:30
txn_004494,2026-07-10T09:15:46.331833+05:30,cust_0328,IMPS,170721.44,ben_23428644,2026-05-10T23:59:59+05:30
txn_004495,2026-07-10T09:17:56.128761+05:30,cust_0138,IMPS,63537.71,ben_74625916,2026-03-12T23:59:59+05:30
txn_004496,2026-07-10T10:20:40.619301+05:30,cust_0478,UPI,672.53,ben_36100770,2025-07-06T23:59:59+05:30
