event_id,ts,customer_id,event_type,src_country,device_id,bytes_out,key_exchange,success
evt_005669,2026-07-04T17:43:18.967988+05:30,cust_0111,tls_session,GB,dev_D3E19530,4522,ECDHE-P256,True
evt_005670,2026-07-04T17:43:41.910712+05:30,cust_0121,login,IN,dev_81FB7537,637,ECDHE-P256,True
evt_005671,2026-07-04T17:50:04.245133+05:30,sys_011,file_transfer,IN,dev_sys_011,40399,ECDH-P384,True
evt_005672,2026-07-04T17:54:14.073474+05:30,sys_037,file_transfer,IN,dev_sys_037,55434,ECDH-P384,True
evt_005673,2026-07-04T17:58:54.314251+05:30,sys_001,file_transfer,IN,dev_sys_001,43836,RSA-2048,True
evt_005674,2026-07-04T18:09:29.725410+05:30,cust_0132,tls_session,IN,dev_8D26E6DF,2979,ECDH-P384,True
evt_005675,2026-07-04T18:16:59.735108+05:30,sys_035,tls_session,IN,dev_sys_035,46237,TLS1.0-RSA,True
evt_005676,2026-07-04T18:17:13.389634+05:30,cust_0186,login,IN,dev_E98BE0C5,572,RSA-2048,True
evt_005677,2026-07-04T18:36:10.838802+05:30,cust_0498,tls_session,IN,dev_4F57C5DC,20061,ECDHE-P256,True
evt_005678,2026-07-04T18:40:28.602635+05:30,cust_0061,tls_session,IN,dev_CF8169B1,7788,RSA-1024,True
evt_005679,2026-07-04T18:46:30.737224+05:30,sys_032,vpn,IN,dev_sys_032,36625,RSA-2048,True
evt_005680,2026-07-04T18:55:19.618053+05:30,cust_0445,file_transfer,IN,dev_5496B8FE,5757,ECDH-P384,True
evt_005681,2026-07-04T19:05:58.695152+05:30,sys_014,file_transfer,IN,dev_sys_014,82091,ECDHE-P256,True
evt_005682,2026-07-04T19:13:45.433028+05:30,cust_0144,vpn,IN,dev_BA53CCE8,605,ECDHE-P256,True
evt_005683,2026-07-04T19:13:46.309764+05:30,cust_0106,tls_session,IN,dev_9582B82B,35283,ECDHE-P256,True
evt_005684,2026-07-04T19:15:27.208199+05:30,sys_036,file_transfer,IN,dev_sys_036,69446,RSA-2048,True
evt_005685,2026-07-04T19:16:12.907849+05:30,cust_0143,tls_session,IN,dev_045ABE82,8891,ECDHE-P256,True
evt_005686,2026-07-04T19:16:48.619722+05:30,cust_0478,tls_session,IN,dev_F90D3E6E,3384,TLS1.0-RSA,True
evt_005687,2026-07-04T19:29:49.150210+05:30,cust_0078,file_transfer,IN,dev_8C7E8A90,4744,ML-KEM-768,True
evt_005688,2026-07-04T19:31:00.526600+05:30,cust_0072,tls_session,IN,dev_4AA5C9AF,4023,ECDHE-P256,True
evt_005689,2026-07-04T19:34:06.741883+05:30,cust_0402,tls_session,IN,dev_F7F31097,1665,RSA-2048,True
evt_005690,2026-07-04T19:34:09.485084+05:30,cust_0425,tls_session,IN,dev_6D128A2E,1374,RSA-2048,True
evt_005691,2026-07-04T20:08:28.425640+05:30,cust_0064,file_transfer,IN,dev_E24BCA87,3233,ECDHE-P256,True
evt_005692,2026-07-04T20:25:39.308608+05:30,cust_0280,tls_session,IN,dev_05FECF9B,99863,ECDH-P384,True
evt_005693,2026-07-04T20:32:22.488129+05:30,cust_0330,login,IN,dev_BCF92D13,122,ECDHE-P256,True
evt_005694,2026-07-04T20:36:36.256713+05:30,cust_0428,login,IN,dev_6AB6C14C,860,ECDH-P384,True
evt_005695,2026-07-04T20:38:17.231140+05:30,cust_0229,tls_session,IN,dev_36E47214,5301,ECDHE-P256,True
evt_005696,2026-07-04T20:38:49.942330+05:30,cust_0417,login,IN,dev_3F801AD8,311,ECDH-P384,True
evt_005697,2026-07-04T20:41:55.512814+05:30,cust_0237,vpn,IN,dev_AD740D11,328,RSA-2048,True
evt_005698,2026-07-04T20:43:07.764603+05:30,sys_030,file_transfer,IN,dev_sys_030,43236,ECDHE-P256,True
evt_005699,2026-07-04T20:47:04.021180+05:30,sys_030,tls_session,IN,dev_sys_030,60569,ECDH-P384,True
evt_005700,2026-07-04T21:00:50.495027+05:30,cust_0280,login,IN,dev_C9244063,134,ECDHE-P256,True
evt_005701,2026-07-04T21:02:32.768247+05:30,cust_0439,tls_session,IN,dev_216B65C7,8894,ML-KEM-768,True
evt_005702,2026-07-04T21:13:46.103193+05:30,cust_0269,file_transfer,IN,dev_0072E685,7500,RSA-2048,True
evt_005703,2026-07-04T21:13:52.478539+05:30,cust_0290,tls_session,IN,dev_94C73A6B,6962,ECDHE-P256,True
evt_005704,2026-07-04T21:14:13.224504+05:30,cust_0272,tls_session,IN,dev_B108C9CB,8257,ECDH-P384,True
evt_005705,2026-07-04T21:16:33.577646+05:30,cust_0182,login,IN,dev_E07240F6,596,ECDH-P384,True
evt_005706,2026-07-04T21:16:48.815045+05:30,cust_0259,tls_session,IN,dev_014BB0AC,8350,ECDH-P384,True
evt_005707,2026-07-04T21:25:45.445962+05:30,sys_036,file_transfer,IN,dev_sys_036,45226,ECDHE-P256,True
evt_005708,2026-07-04T21:28:45.398145+05:30,cust_0298,login,IN,dev_4B57DE10,328,ECDHE-P256,True
evt_005709,2026-07-04T21:29:37.084020+05:30,cust_0418,tls_session,IN,dev_F21B2D2F,3635,ML-KEM-768,True
evt_005710,2026-07-04T21:29:58.457113+05:30,cust_0474,tls_session,IN,dev_44907BB9,5635,RSA-2048,True
evt_005711,2026-07-04T21:32:26.794907+05:30,sys_018,vpn,IN,dev_sys_018,27715,RSA-2048,True
evt_005712,2026-07-04T21:34:59.683827+05:30,cust_0164,login,IN,dev_4585AE27,564,ECDH-P384,True
evt_005713,2026-07-04T21:47:55.120511+05:30,cust_0418,tls_session,IN,dev_DF970106,4853,RSA-2048,True
evt_005714,2026-07-04T21:58:09.135906+05:30,cust_0321,tls_session,IN,dev_EFE227E4,7611,ECDHE-P256,True
evt_005715,2026-07-04T21:59:49.198495+05:30,cust_0245,tls_session,IN,dev_2C6FA1BC,29128,ECDHE-P256,True
evt_005716,2026-07-04T22:04:27.310504+05:30,cust_0054,tls_session,IN,dev_3C984A24,20415,RSA-2048,True
evt_005717,2026-07-04T22:22:30.566904+05:30,cust_0418,login,IN,dev_F21B2D2F,593,ECDHE-P256,True
evt_005718,2026-07-04T22:30:53.637247+05:30,cust_0233,tls_session,IN,dev_81634FF5,3137,ML-KEM-768,True
evt_005719,2026-07-04T22:35:40.125201+05:30,cust_0370,login,IN,dev_49E4D767,516,ECDHE-P256,True
evt_005720,2026-07-04T22:47:28.069743+05:30,cust_0407,tls_session,IN,dev_4D69929E,5785,RSA-2048,True
evt_005721,2026-07-04T23:01:47.140959+05:30,cust_0113,tls_session,IN,dev_1D7A7DA8,26812,ECDH-P384,True
evt_005722,2026-07-04T23:17:37.174780+05:30,sys_029,tls_session,IN,dev_sys_029,53338,ECDH-P384,True
evt_005723,2026-07-04T23:19:46.047038+05:30,cust_0073,login,IN,dev_6AFCA5EA,624,RSA-1024,True
evt_005724,2026-07-04T23:22:02.099046+05:30,cust_0356,login,SG,dev_C1864D06,809,ECDH-P384,True
evt_005725,2026-07-04T23:30:20.159755+05:30,cust_0164,tls_session,IN,dev_41585C09,6989,TLS1.0-RSA,True
evt_005726,2026-07-04T23:40:17.483995+05:30,cust_0164,login,IN,dev_41585C09,219,RSA-2048,False
evt_005727,2026-07-04T23:42:48.690943+05:30,cust_0045,file_transfer,IN,dev_248AC9ED,26935,ECDHE-P256,True
evt_005728,2026-07-04T23:47:58.230853+05:30,cust_0319,tls_session,IN,dev_EC53C175,9073,ML-KEM-768,True
evt_005729,2026-07-04T23:48:56.287204+05:30,cust_0413,tls_session,IN,dev_F584ABC2,3573,RSA-2048,True
evt_005730,2026-07-05T00:00:39.822128+05:30,cust_0485,tls_session,RU,dev_688043DD,7918,ECDHE-P256,True
evt_005731,2026-07-05T00:03:23.742458+05:30,cust_0198,login,IN,dev_6494D45A,478,ECDH-P384,False
evt_005732,2026-07-05T00:04:43.605660+05:30,cust_0172,tls_session,CN,dev_2F01FBAF,61304,RSA-1024,True
evt_005733,2026-07-05T00:04:52.425022+05:30,cust_0388,file_transfer,IN,dev_E5590513,6496,ECDHE-P256,True
evt_005734,2026-07-05T00:10:06.540375+05:30,sys_006,file_transfer,IN,dev_sys_006,46181,RSA-1024,True
evt_005735,2026-07-05T00:17:39.743785+05:30,cust_0416,login,IN,dev_FBB42EDC,378,ECDH-P384,True
evt_005736,2026-07-05T00:28:33.970963+05:30,cust_0049,vpn,IN,dev_3BD39F91,271,ECDHE-P256,True
evt_005737,2026-07-05T00:39:02.749259+05:30,sys_005,tls_session,IN,dev_sys_005,25662,ECDHE-P256,True
evt_005738,2026-07-05T00:40:46.909826+05:30,cust_0133,file_transfer,IN,dev_58290C15,24580,ECDHE-P256,True
evt_005739,2026-07-05T00:44:24.135916+05:30,cust_0400,login,IN,dev_CCC378F6,317,RSA-2048,True
evt_005740,2026-07-05T00:46:15.824331+05:30,cust_0428,file_transfer,IN,dev_6AB6C14C,5002,RSA-1024,True
evt_005741,2026-07-05T00:52:53.959725+05:30,sys_020,tls_session,IN,dev_sys_020,45086,RSA-2048,True
evt_005742,2026-07-05T01:03:30.583155+05:30,cust_0343,tls_session,IN,dev_0F835CFD,18396,ECDH-P384,True
evt_005743,2026-07-05T01:14:45.156242+05:30,cust_0364,tls_session,IN,dev_42D7EC34,4265,TLS1.0-RSA,True
evt_005744,2026-07-05T01:15:25.027780+05:30,cust_0060,login,IN,dev_2B73A41B,998,ECDHE-P256,True
evt_005745,2026-07-05T01:22:44.973947+05:30,sys_010,vpn,IN,dev_sys_010,32557,ECDHE-P256,True
evt_005746,2026-07-05T01:26:39.545615+05:30,cust_0351,tls_session,IN,dev_A7399F98,8113,ECDH-P384,True
evt_005747,2026-07-05T01:33:21.731578+05:30,cust_0215,tls_session,IN,dev_A752F3EA,15146,RSA-2048,True
evt_005748,2026-07-05T01:40:40.620920+05:30,cust_0130,file_transfer,IN,dev_3D443339,3221,ECDHE-P256,True
evt_005749,2026-07-05T01:54:41.704266+05:30,cust_0041,vpn,IN,dev_2E9D3411,518,ECDHE-P256,True
evt_005750,2026-07-05T01:55:17.448574+05:30,cust_0133,tls_session,IN,dev_58290C15,18909,ECDH-P384,True
evt_005751,2026-07-05T01:56:22.144017+05:30,sys_031,tls_session,IN,dev_sys_031,24383,RSA-2048,True
evt_005752,2026-07-05T02:02:54.602837+05:30,cust_0093,login,IN,dev_ED302B2A,529,ECDHE-P256,True
evt_005753,2026-07-05T02:13:17.934996+05:30,sys_002,tls_session,IN,dev_sys_002,67183,RSA-1024,True
evt_005754,2026-07-05T02:18:44.842635+05:30,cust_0233,login,IN,dev_81634FF5,509,ECDH-P384,True
evt_005755,2026-07-05T02:23:43.787886+05:30,sys_005,file_transfer,IN,dev_sys_005,21311,ECDHE-P256,True
evt_005756,2026-07-05T02:30:09.607807+05:30,sys_020,file_transfer,IN,dev_sys_020,43269,TLS1.0-RSA,True
evt_005757,2026-07-05T02:37:23.523004+05:30,cust_0318,vpn,IN,dev_34DF2C64,463,ECDHE-P256,True
evt_005758,2026-07-05T02:40:22.687418+05:30,cust_0259,tls_session,IN,dev_014BB0AC,19563,ECDHE-P256,True
evt_005759,2026-07-05T02:43:20.909455+05:30,cust_0260,tls_session,IN,dev_50A1EDD8,33474,ECDHE-P256,True
evt_005760,2026-07-05T02:58:37.029617+05:30,cust_0081,tls_session,IN,dev_24B35C47,4673,ML-KEM-768,True
evt_005761,2026-07-05T03:04:49.999830+05:30,cust_0242,tls_session,IN,dev_AFEE9495,4772,ECDH-P384,True
evt_005762,2026-07-05T03:12:19.069406+05:30,cust_0105,tls_session,IN,dev_4FA113E0,7979,ECDHE-P256,True
evt_005763,2026-07-05T03:13:33.090789+05:30,cust_0358,login,SG,dev_3304ABBB,611,RSA-2048,True
evt_005764,2026-07-05T03:22:41.671787+05:30,cust_0138,login,IN,dev_A10E8655,276,ECDHE-P256,True
evt_005765,2026-07-05T03:23:28.292512+05:30,sys_011,file_transfer,IN,dev_sys_011,40414,ECDHE-P256,True
evt_005766,2026-07-05T03:25:09.255219+05:30,cust_0046,vpn,IN,dev_B4F2222D,477,ECDHE-P256,True
evt_005767,2026-07-05T03:25:40.041336+05:30,sys_001,tls_session,IN,dev_sys_001,39909,ECDHE-P256,True
evt_005768,2026-07-05T03:28:29.980792+05:30,cust_0330,tls_session,IN,dev_600BFCDC,18859,ECDH-P384,True
evt_005769,2026-07-05T03:49:45.920385+05:30,cust_0383,login,IN,dev_DBBDA35E,698,ECDHE-P256,True
evt_005770,2026-07-05T03:55:58.228083+05:30,cust_0019,login,IN,dev_2978AA24,235,ECDHE-P256,True
evt_005771,2026-07-05T04:01:21.458798+05:30,cust_0322,vpn,IN,dev_C9E101C6,297,ECDHE-P256,True
evt_005772,2026-07-05T04:08:11.044371+05:30,sys_037,tls_session,IN,dev_sys_037,69994,RSA-1024,True
evt_005773,2026-07-05T04:18:34.782607+05:30,cust_0029,file_transfer,IN,dev_91799E27,7954,ECDHE-P256,True
evt_005774,2026-07-05T04:37:54.198728+05:30,cust_0403,login,IN,dev_74BF07DB,1735,TLS1.0-RSA,True
evt_005775,2026-07-05T04:41:45.811795+05:30,cust_0097,vpn,IN,dev_1CAD3038,497,RSA-2048,True
evt_005776,2026-07-05T04:41:54.373568+05:30,cust_0201,tls_session,IN,dev_AC13EE17,20301,RSA-2048,True
evt_005777,2026-07-05T04:43:53.524499+05:30,cust_0287,tls_session,IN,dev_BDB74D74,14055,ECDH-P384,True
evt_005778,2026-07-05T04:54:28.033098+05:30,cust_0488,file_transfer,IN,dev_6695D876,3804,ECDH-P384,True
evt_005779,2026-07-05T04:54:28.414454+05:30,sys_034,vpn,IN,dev_sys_034,54337,ECDHE-P256,True
evt_005780,2026-07-05T04:55:19.646248+05:30,cust_0455,login,DE,dev_6E8135F4,450,ECDHE-P256,True
evt_005781,2026-07-05T04:56:28.393742+05:30,sys_034,vpn,IN,dev_sys_034,35904,RSA-1024,True
evt_005782,2026-07-05T04:56:43.677659+05:30,cust_0492,tls_session,IN,dev_0A0F14D1,2462,ECDH-P384,True
evt_005783,2026-07-05T05:02:21.929390+05:30,sys_001,tls_session,IN,dev_sys_001,45284,RSA-1024,True
evt_005784,2026-07-05T05:06:04.846970+05:30,cust_0331,login,IN,dev_1CD77F1B,160,ECDHE-P256,True
evt_005785,2026-07-05T05:10:44.971157+05:30,sys_038,file_transfer,IN,dev_sys_038,41783,ECDHE-P256,True
evt_005786,2026-07-05T05:11:06.146049+05:30,sys_024,tls_session,IN,dev_sys_024,70975,RSA-2048,True
evt_005787,2026-07-05T05:12:27.957074+05:30,cust_0292,tls_session,IN,dev_99F044D1,10732,RSA-2048,True
evt_005788,2026-07-05T05:13:05.519234+05:30,cust_0134,login,IN,dev_DCBE86E9,385,RSA-1024,True
evt_005789,2026-07-05T05:18:06.866883+05:30,cust_0172,tls_session,IN,dev_6767B433,9747,RSA-2048,True
evt_005790,2026-07-05T05:18:52.790201+05:30,cust_0141,tls_session,IN,dev_F4609D38,4230,RSA-2048,True
evt_005791,2026-07-05T05:24:54.689990+05:30,sys_028,vpn,IN,dev_sys_028,87158,ECDH-P384,True
evt_005792,2026-07-05T05:27:40.766947+05:30,cust_0053,vpn,CN,dev_517EE5BB,334,RSA-2048,True
evt_005793,2026-07-05T05:33:01.316217+05:30,cust_0149,tls_session,IN,dev_CA9E44D9,45821,RSA-2048,True
evt_005794,2026-07-05T05:40:04.824080+05:30,sys_027,vpn,IN,dev_sys_027,42860,RSA-2048,True
evt_005795,2026-07-05T05:53:58.737558+05:30,cust_0096,file_transfer,IN,dev_84DC2EFC,11281,ECDHE-P256,True
evt_005796,2026-07-05T06:03:12.342458+05:30,sys_004,tls_session,IN,dev_sys_004,59346,ECDHE-P256,True
evt_005797,2026-07-05T06:07:45.091726+05:30,cust_0218,file_transfer,IN,dev_D65F46CB,5085,ECDHE-P256,True
evt_005798,2026-07-05T06:22:34.092186+05:30,cust_0476,login,IN,dev_076B1C3A,875,RSA-2048,True
evt_005799,2026-07-05T06:22:56.322637+05:30,cust_0243,login,IN,dev_E5930CF4,446,ECDHE-P256,True
evt_005800,2026-07-05T06:23:11.005012+05:30,cust_0328,tls_session,IN,dev_2BCC5FED,1693,TLS1.0-RSA,True
evt_005801,2026-07-05T06:25:40.789740+05:30,cust_0272,login,IN,dev_B108C9CB,321,ECDHE-P256,True
evt_005802,2026-07-05T06:25:52.665428+05:30,sys_040,file_transfer,IN,dev_sys_040,42724,ECDHE-P256,True
evt_005803,2026-07-05T06:35:56.793340+05:30,cust_0340,file_transfer,IN,dev_FC950CAD,4625,RSA-2048,True
evt_005804,2026-07-05T06:45:17.836860+05:30,sys_039,tls_session,IN,dev_sys_039,49429,ECDHE-P256,True
evt_005805,2026-07-05T06:48:21.454651+05:30,sys_035,file_transfer,IN,dev_sys_035,38958,RSA-2048,True
evt_005806,2026-07-05T06:54:38.795762+05:30,cust_0141,tls_session,IN,dev_4D33933F,6194,ECDH-P384,True
evt_005807,2026-07-05T07:18:27.862137+05:30,cust_0177,vpn,IN,dev_7AA98C8E,298,ECDH-P384,True
evt_005808,2026-07-05T07:29:41.210280+05:30,cust_0348,file_transfer,IN,dev_9F3B9831,5764,ECDH-P384,True
evt_005809,2026-07-05T07:35:23.893846+05:30,cust_0070,login,IN,dev_2CE76B11,409,ECDHE-P256,True
evt_005810,2026-07-05T07:49:26.164624+05:30,cust_0488,file_transfer,RU,dev_B04E3C0E,21362,ECDHE-P256,True
evt_005811,2026-07-05T08:04:31.907761+05:30,sys_027,tls_session,IN,dev_sys_027,47193,ECDHE-P256,True
evt_005812,2026-07-05T08:05:54.399357+05:30,cust_0500,file_transfer,IN,dev_2B7FDD13,2243,RSA-2048,True
evt_005813,2026-07-05T08:08:55.065094+05:30,cust_0236,file_transfer,IN,dev_795572DF,28921,ECDH-P384,True
evt_005814,2026-07-05T08:12:05.107962+05:30,cust_0072,tls_session,IN,dev_0F871F5C,53165,ECDHE-P256,True
evt_005815,2026-07-05T08:14:18.649837+05:30,cust_0398,file_transfer,IN,dev_0E580FEB,13426,ECDHE-P256,True
evt_005816,2026-07-05T08:14:21.355576+05:30,sys_035,vpn,IN,dev_sys_035,41456,ECDH-P384,True
evt_005817,2026-07-05T08:18:48.342645+05:30,cust_0238,file_transfer,IN,dev_2CA19D86,30509,ECDHE-P256,True
evt_005818,2026-07-05T08:25:00.529899+05:30,cust_0482,login,IN,dev_A66E8327,623,ECDH-P384,True
evt_005819,2026-07-05T08:29:22.599489+05:30,cust_0494,login,IN,dev_04175CA0,699,ECDHE-P256,True
evt_005820,2026-07-05T08:29:25.715101+05:30,cust_0303,tls_session,NG,dev_EA0C6A20,8046,ECDHE-P256,True
evt_005821,2026-07-05T08:32:55.651253+05:30,sys_038,tls_session,IN,dev_sys_038,39647,ML-KEM-768,True
evt_005822,2026-07-05T08:33:13.521175+05:30,cust_0192,login,IN,dev_370C191A,187,ECDH-P384,True
evt_005823,2026-07-05T08:34:18.396392+05:30,cust_0057,file_transfer,IN,dev_81FB3392,21648,ECDH-P384,True
evt_005824,2026-07-05T08:36:08.016815+05:30,cust_0233,tls_session,NG,dev_81634FF5,2571,RSA-2048,True
evt_005825,2026-07-05T08:37:35.578587+05:30,cust_0076,vpn,IN,dev_912715D5,182,ECDHE-P256,True
evt_005826,2026-07-05T08:47:18.594542+05:30,cust_0491,tls_session,IN,dev_F69CB8A0,20330,RSA-2048,True
evt_005827,2026-07-05T08:51:21.991839+05:30,cust_0168,vpn,IN,dev_CA15C024,217,RSA-1024,True
evt_005828,2026-07-05T08:51:31.684769+05:30,cust_0321,tls_session,IN,dev_6C10834A,1807,ML-KEM-768,True
evt_005829,2026-07-05T08:52:43.392888+05:30,cust_0017,tls_session,IN,dev_DAEEE6F5,3741,RSA-2048,True
evt_005830,2026-07-05T09:01:15.946466+05:30,cust_0252,login,IN,dev_248BB572,522,ECDH-P384,True
evt_005831,2026-07-05T09:08:43.448051+05:30,cust_0344,tls_session,IN,dev_943A25C0,2084,ECDHE-P256,True
evt_005832,2026-07-05T09:11:09.552354+05:30,cust_0351,login,IN,dev_B1DFC5B3,619,RSA-2048,True
evt_005833,2026-07-05T09:16:14.792960+05:30,sys_030,file_transfer,IN,dev_sys_030,46238,ML-KEM-768,True
evt_005834,2026-07-05T09:20:38.915821+05:30,cust_0496,login,IN,dev_94B9ED25,205,ECDHE-P256,True
evt_005835,2026-07-05T09:28:37.425251+05:30,cust_0114,login,IN,dev_B6997EBF,330,RSA-1024,True
evt_005836,2026-07-05T09:37:01.835072+05:30,sys_009,tls_session,IN,dev_sys_009,47698,ECDHE-P256,True
evt_005837,2026-07-05T09:41:25.886592+05:30,cust_0202,file_transfer,NG,dev_EE2354CD,52625,RSA-2048,True
evt_005838,2026-07-05T09:45:09.957567+05:30,cust_0035,login,IN,dev_7D1AFCC4,223,RSA-2048,True
evt_005839,2026-07-05T09:46:04.088967+05:30,cust_0259,vpn,IN,dev_3DBBDB17,557,RSA-2048,True
evt_005840,2026-07-05T09:50:04.752720+05:30,cust_0344,tls_session,IN,dev_CF236355,23862,RSA-2048,True
evt_005841,2026-07-05T09:52:58.342054+05:30,cust_0134,login,DE,dev_67768D00,354,ECDH-P384,True
evt_005842,2026-07-05T10:06:04.277061+05:30,cust_0449,vpn,IN,dev_6584DEF8,302,ECDHE-P256,True
evt_005843,2026-07-05T10:13:24.127302+05:30,sys_035,file_transfer,IN,dev_sys_035,37713,ECDHE-P256,True
evt_005844,2026-07-05T10:20:40.200628+05:30,cust_0457,tls_session,IN,dev_C0559644,5323,RSA-2048,True
evt_005845,2026-07-05T10:22:07.697895+05:30,cust_0032,login,IN,dev_8A3C0ED1,171,ECDH-P384,True
evt_005846,2026-07-05T10:40:45.515762+05:30,cust_0465,file_transfer,IN,dev_143C2A9D,43193,ECDHE-P256,True
evt_005847,2026-07-05T10:47:40.828633+05:30,sys_008,file_transfer,IN,dev_sys_008,39595,RSA-2048,True
evt_005848,2026-07-05T10:59:52.248918+05:30,cust_0223,file_transfer,IN,dev_D09ECA13,7716,ECDH-P384,True
evt_005849,2026-07-05T11:02:58.843858+05:30,sys_031,vpn,IN,dev_sys_031,25624,ECDHE-P256,True
evt_005850,2026-07-05T11:11:24.987304+05:30,cust_0413,tls_session,IN,dev_F584ABC2,10640,ECDH-P384,True
evt_005851,2026-07-05T11:26:31.008764+05:30,cust_0229,tls_session,IN,dev_E01A1A1C,11884,ECDHE-P256,True
evt_005852,2026-07-05T11:27:56.550295+05:30,cust_0405,tls_session,IN,dev_0F4E4959,6970,RSA-2048,True
evt_005853,2026-07-05T11:39:13.221466+05:30,sys_021,vpn,IN,dev_sys_021,54442,RSA-2048,True
evt_005854,2026-07-05T11:57:10.369854+05:30,cust_0164,login,IN,dev_26EFF57D,834,ECDH-P384,True
evt_005855,2026-07-05T12:12:38.370629+05:30,cust_0245,vpn,IN,dev_1678602E,539,ECDHE-P256,True
evt_005856,2026-07-05T12:15:19.545566+05:30,cust_0077,login,IN,dev_63A5E850,447,ECDH-P384,True
evt_005857,2026-07-05T12:26:27.280208+05:30,cust_0310,file_transfer,IN,dev_5D234466,11060,RSA-1024,True
evt_005858,2026-07-05T12:29:57.371847+05:30,cust_0380,tls_session,IN,dev_512DA956,4099,ECDH-P384,True
evt_005859,2026-07-05T12:36:43.996022+05:30,cust_0216,vpn,IN,dev_AF126404,278,ECDH-P384,True
evt_005860,2026-07-05T12:37:02.882121+05:30,cust_0311,tls_session,CN,dev_2F25CBFE,34451,ML-KEM-768,True
evt_005861,2026-07-05T12:37:54.256541+05:30,cust_0002,login,IN,dev_BB81E3C2,417,ECDHE-P256,True
evt_005862,2026-07-05T12:46:37.451140+05:30,sys_014,tls_session,IN,dev_sys_014,63506,ECDH-P384,True
evt_005863,2026-07-05T12:55:53.932393+05:30,sys_014,tls_session,IN,dev_sys_014,76722,RSA-2048,True
evt_005864,2026-07-05T12:58:35.941184+05:30,cust_0332,login,IN,dev_3B486C90,300,RSA-1024,True
evt_005865,2026-07-05T13:05:23.576257+05:30,cust_0233,file_transfer,DE,dev_7633B7E6,8823,ECDHE-P256,True
evt_005866,2026-07-05T13:15:11.137639+05:30,cust_0327,login,SG,dev_14642567,282,ECDH-P384,True
evt_005867,2026-07-05T13:18:21.540252+05:30,cust_0482,login,IN,dev_A66E8327,187,RSA-2048,True
evt_005868,2026-07-05T13:19:16.522817+05:30,sys_026,tls_session,IN,dev_sys_026,27783,ECDHE-P256,True
evt_005869,2026-07-05T13:19:54.438362+05:30,cust_0183,login,IN,dev_716E36FC,527,ECDHE-P256,True
evt_005870,2026-07-05T13:20:53.595555+05:30,cust_0137,login,IN,dev_3F12F63C,429,RSA-2048,True
evt_005871,2026-07-05T13:28:20.099005+05:30,cust_0183,tls_session,IN,dev_716E36FC,5519,ECDH-P384,True
evt_005872,2026-07-05T13:32:09.697458+05:30,cust_0060,tls_session,IN,dev_CF1CB80B,6326,ECDHE-P256,True
evt_005873,2026-07-05T13:45:54.721034+05:30,sys_035,tls_session,IN,dev_sys_035,33389,TLS1.0-RSA,True
evt_005874,2026-07-05T13:46:04.275773+05:30,sys_015,vpn,IN,dev_sys_015,66133,RSA-2048,True
evt_005875,2026-07-05T13:46:21.157323+05:30,cust_0131,tls_session,IN,dev_8C4C1CA7,12133,ECDH-P384,True
evt_005876,2026-07-05T13:50:58.013022+05:30,cust_0167,vpn,IN,dev_C437E536,245,ECDHE-P256,True
evt_005877,2026-07-05T13:53:32.088784+05:30,cust_0097,login,IN,dev_77EBCE4B,256,TLS1.0-RSA,True
evt_005878,2026-07-05T14:02:40.806203+05:30,cust_0076,file_transfer,IN,dev_1CF59109,5154,ECDHE-P256,True
evt_005879,2026-07-05T14:09:56.153539+05:30,cust_0269,login,IN,dev_62DB5CC7,297,ECDH-P384,True
evt_005880,2026-07-05T14:16:24.020169+05:30,cust_0043,login,IN,dev_B7A05814,525,ML-KEM-768,True
evt_005881,2026-07-05T14:20:29.533762+05:30,cust_0133,login,IN,dev_58290C15,1043,ECDHE-P256,True
evt_005882,2026-07-05T14:22:18.268867+05:30,cust_0402,tls_session,IN,dev_F7F31097,22785,ECDH-P384,True
evt_005883,2026-07-05T14:32:47.817624+05:30,cust_0331,file_transfer,IN,dev_1CD77F1B,8172,ECDHE-P256,True
evt_005884,2026-07-05T14:42:12.989702+05:30,cust_0416,login,DE,dev_1A0798CB,276,ECDH-P384,True
evt_005885,2026-07-05T14:50:39.590955+05:30,cust_0434,file_transfer,IN,dev_E4E933ED,23129,ECDH-P384,True
evt_005886,2026-07-05T14:53:19.159290+05:30,sys_032,tls_session,IN,dev_sys_032,31601,ECDHE-P256,True
evt_005887,2026-07-05T15:03:35.667545+05:30,cust_0199,file_transfer,CN,dev_D9E84634,11247,TLS1.0-RSA,True
evt_005888,2026-07-05T15:06:18.233951+05:30,cust_0403,login,IN,dev_9AF3804D,1258,RSA-2048,True
evt_005889,2026-07-05T15:08:55.462015+05:30,cust_0121,file_transfer,IN,dev_7AB0B46F,36050,TLS1.0-RSA,True
evt_005890,2026-07-05T15:09:43.788107+05:30,cust_0470,tls_session,IN,dev_42D0A75F,3158,ECDHE-P256,True
evt_005891,2026-07-05T15:10:45.524041+05:30,cust_0034,vpn,IN,dev_4C6428DA,655,RSA-2048,True
evt_005892,2026-07-05T15:19:20.074027+05:30,cust_0358,login,IN,dev_3304ABBB,447,ECDHE-P256,True
evt_005893,2026-07-05T15:22:58.026804+05:30,cust_0327,tls_session,IN,dev_14642567,3476,ML-KEM-768,True
evt_005894,2026-07-05T15:23:46.835264+05:30,sys_019,tls_session,IN,dev_sys_019,45327,ECDHE-P256,True
evt_005895,2026-07-05T15:34:18.174938+05:30,cust_0175,file_transfer,IN,dev_5DF4AF98,11563,ML-KEM-768,True
